run_a,run_b,method_a,method_b,ari,nmi
gmm_s13,gmm_s25,GaussianMixture,GaussianMixture,0.4907912206745152,0.6448378538963853
gmm_s13,kmeans_s26,GaussianMixture,KMeans,0.4915092102666469,0.6168173703979661
gmm_s13,gmm_s26,GaussianMixture,GaussianMixture,0.4915092102666469,0.6168173703979661
gmm_s13,kmeans_s27,GaussianMixture,KMeans,0.5181305492831112,0.6451220270584435
gmm_s13,gmm_s27,GaussianMixture,GaussianMixture,0.5192388128415663,0.6579347761008738
gmm_s13,kmeans_s28,GaussianMixture,KMeans,0.5338540181586791,0.6836206944165989
gmm_s13,gmm_s28,GaussianMixture,GaussianMixture,0.538777600091986,0.6985092728921121
gmm_s13,kmeans_s29,GaussianMixture,KMeans,0.7202153924984498,0.7677850059507242
gmm_s13,gmm_s29,GaussianMixture,GaussianMixture,0.714384417614398,0.7741316997549401
gmm_s13,agglomerative_average,GaussianMixture,Agglomerative,0.7140022715425114,0.7870728757716126
spectral_s13,kmeans_s14,Spectral,KMeans,0.7357683226730813,0.7890468507850287
spectral_s13,gmm_s14,Spectral,GaussianMixture,0.7007409035857458,0.7611704162355986
spectral_s13,spectral_s14,Spectral,Spectral,1.0,1.0
spectral_s13,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672744
spectral_s13,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s13,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531861
spectral_s13,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s13,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656681
spectral_s13,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861853
spectral_s13,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s13,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s13,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997364
spectral_s13,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298358
spectral_s13,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699843
spectral_s13,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.5464210020400609
spectral_s13,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s13,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.683721049675973
spectral_s13,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
spectral_s13,gmm_s22,Spectral,GaussianMixture,0.4822508226141104,0.5975202399006629
spectral_s13,kmeans_s23,Spectral,KMeans,0.8271513426661925,0.8342962006987136
spectral_s13,gmm_s23,Spectral,GaussianMixture,0.8087612814594212,0.814083934165544
spectral_s13,kmeans_s24,Spectral,KMeans,0.544781788387716,0.7014930519706463
spectral_s13,gmm_s24,Spectral,GaussianMixture,0.5241205163018039,0.678877180596441
spectral_s13,kmeans_s25,Spectral,KMeans,0.5992576376588205,0.7226408897987694
spectral_s13,gmm_s25,Spectral,GaussianMixture,0.5992576376588205,0.7226408897987694
spectral_s13,kmeans_s26,Spectral,KMeans,0.6847331026720256,0.7518165478748711
spectral_s13,gmm_s26,Spectral,GaussianMixture,0.6847331026720256,0.7518165478748711
spectral_s13,kmeans_s27,Spectral,KMeans,0.7605320950901225,0.7770316597788894
spectral_s13,gmm_s27,Spectral,GaussianMixture,0.7425886035719557,0.7568756696411185
spectral_s13,kmeans_s28,Spectral,KMeans,0.6603125135836954,0.7663286874304298
spectral_s13,gmm_s28,Spectral,GaussianMixture,0.6428351883861894,0.746822848703516
spectral_s13,kmeans_s29,Spectral,KMeans,0.5302080402124605,0.6617092487449023
spectral_s13,gmm_s29,Spectral,GaussianMixture,0.5115349607117204,0.6394504516129581
spectral_s13,agglomerative_average,Spectral,Agglomerative,0.5123858865812013,0.6275170942549996
kmeans_s14,gmm_s14,KMeans,GaussianMixture,0.9569635474899433,0.948005510107045
kmeans_s14,spectral_s14,KMeans,Spectral,0.7357683226730813,0.7890468507850287
kmeans_s14,kmeans_s15,KMeans,KMeans,0.8175098837916713,0.8589998830107598
kmeans_s14,gmm_s15,KMeans,GaussianMixture,0.800205620974095,0.8403494910470418
kmeans_s14,kmeans_s16,KMeans,KMeans,0.6483097206214383,0.8039522419887826
kmeans_s14,gmm_s16,KMeans,GaussianMixture,0.6488839683079574,0.8040956778763743
kmeans_s14,kmeans_s17,KMeans,KMeans,0.8149454331357863,0.8444373154600368
kmeans_s14,gmm_s17,KMeans,GaussianMixture,0.7981689548392686,0.8260165585881017
kmeans_s14,kmeans_s18,KMeans,KMeans,0.6410169565730283,0.7804834137616555
kmeans_s14,gmm_s18,KMeans,GaussianMixture,0.6410169565730283,0.7804834137616555
kmeans_s14,kmeans_s19,KMeans,KMeans,0.8598694987729525,0.8962399891595366
kmeans_s14,gmm_s19,KMeans,GaussianMixture,0.8426884378066347,0.8774379681012348
kmeans_s14,kmeans_s20,KMeans,KMeans,0.5398986325954788,0.698742174126471
kmeans_s14,gmm_s20,KMeans,GaussianMixture,0.5231036982768096,0.6783236017037617
kmeans_s14,kmeans_s21,KMeans,KMeans,0.8616589938723039,0.8842908642866695
kmeans_s14,gmm_s21,KMeans,GaussianMixture,0.7977252951368813,0.8194865006323143
kmeans_s14,kmeans_s22,KMeans,KMeans,0.6193989531186688,0.7736834378429523
kmeans_s14,gmm_s22,KMeans,GaussianMixture,0.6041124010833191,0.7525186797823658
kmeans_s14,kmeans_s23,KMeans,KMeans,0.7501385001604755,0.8273853707075746
kmeans_s14,gmm_s23,KMeans,GaussianMixture,0.73135985752316,0.8076290155463174
kmeans_s14,kmeans_s24,KMeans,KMeans,0.6339810534301675,0.7443109389375893
kmeans_s14,gmm_s24,KMeans,GaussianMixture,0.6095100338397857,0.7090464670162183
kmeans_s14,kmeans_s25,KMeans,KMeans,0.6283827326933851,0.7568185594495348
kmeans_s14,gmm_s25,KMeans,GaussianMixture,0.6283827326933851,0.7568185594495348
kmeans_s14,kmeans_s26,KMeans,KMeans,0.5693824718663114,0.6872232085747201
kmeans_s14,gmm_s26,KMeans,GaussianMixture,0.5693824718663114,0.6872232085747201
kmeans_s14,kmeans_s27,KMeans,KMeans,0.7079435705241252,0.7868633177884063
kmeans_s14,gmm_s27,KMeans,GaussianMixture,0.6895393295097427,0.767178554031539
kmeans_s14,kmeans_s28,KMeans,KMeans,0.5908674426653209,0.7252473983144433
kmeans_s14,gmm_s28,KMeans,GaussianMixture,0.5728992026105223,0.7061450647667236
kmeans_s14,kmeans_s29,KMeans,KMeans,0.6066272734188576,0.745742489935486
kmeans_s14,gmm_s29,KMeans,GaussianMixture,0.5873244805789162,0.7241632136722794
kmeans_s14,agglomerative_average,KMeans,Agglomerative,0.6248028030602796,0.7778161743109561
gmm_s14,spectral_s14,GaussianMixture,Spectral,0.7007409035857458,0.7611704162355986
gmm_s14,kmeans_s15,GaussianMixture,KMeans,0.7825399068984256,0.8218329642960067
gmm_s14,gmm_s15,GaussianMixture,GaussianMixture,0.7885613608663721,0.8367156941371418
gmm_s14,kmeans_s16,GaussianMixture,KMeans,0.6270247871733653,0.7712982910870914
gmm_s14,gmm_s16,GaussianMixture,GaussianMixture,0.6271303294558359,0.7712615140632818
gmm_s14,kmeans_s17,GaussianMixture,KMeans,0.778779843037636,0.812167619636297
gmm_s14,gmm_s17,GaussianMixture,GaussianMixture,0.7840334702617692,0.8264120603314564
gmm_s14,kmeans_s18,GaussianMixture,KMeans,0.6177159710042132,0.7545280322373186
gmm_s14,gmm_s18,GaussianMixture,GaussianMixture,0.6177159710042132,0.7545280322373186
gmm_s14,kmeans_s19,GaussianMixture,KMeans,0.8499617372940039,0.8908292523427869
gmm_s14,gmm_s19,GaussianMixture,GaussianMixture,0.8558251512748393,0.90588647692339
gmm_s14,kmeans_s20,GaussianMixture,KMeans,0.5242523576217774,0.666136628145636
gmm_s14,gmm_s20,GaussianMixture,GaussianMixture,0.5319102591194975,0.682829449037581
gmm_s14,kmeans_s21,GaussianMixture,KMeans,0.820930834209445,0.833131004895751
gmm_s14,gmm_s21,GaussianMixture,GaussianMixture,0.8366734246534494,0.8606081565350338
gmm_s14,kmeans_s22,GaussianMixture,KMeans,0.5938073925482498,0.7346358405776083
gmm_s14,gmm_s22,GaussianMixture,GaussianMixture,0.6013931583160137,0.7524490799435255
gmm_s14,kmeans_s23,GaussianMixture,KMeans,0.7201659809487079,0.802453126025848
gmm_s14,gmm_s23,GaussianMixture,GaussianMixture,0.7205412281779897,0.8149917178795884
gmm_s14,kmeans_s24,GaussianMixture,KMeans,0.5982190411577422,0.699204550606702
gmm_s14,gmm_s24,GaussianMixture,GaussianMixture,0.6220681676769542,0.7349395589354566
gmm_s14,kmeans_s25,GaussianMixture,KMeans,0.5994499781554772,0.721895126918654
gmm_s14,gmm_s25,GaussianMixture,GaussianMixture,0.5994499781554772,0.721895126918654
gmm_s14,kmeans_s26,GaussianMixture,KMeans,0.5424640669945828,0.6639843614792929
gmm_s14,gmm_s26,GaussianMixture,GaussianMixture,0.5424640669945828,0.6639843614792929
gmm_s14,kmeans_s27,GaussianMixture,KMeans,0.6790074453071395,0.7624474492092107
gmm_s14,gmm_s27,GaussianMixture,GaussianMixture,0.6803376746911616,0.7754001598129421
gmm_s14,kmeans_s28,GaussianMixture,KMeans,0.5657358461650535,0.7025738028293279
gmm_s14,gmm_s28,GaussianMixture,GaussianMixture,0.5704992478250563,0.7168420935837047
gmm_s14,kmeans_s29,GaussianMixture,KMeans,0.576024280540122,0.7136319418756936
gmm_s14,gmm_s29,GaussianMixture,GaussianMixture,0.571249038694466,0.7211746567406078
gmm_s14,agglomerative_average,GaussianMixture,Agglomerative,0.5985108485423337,0.7381166353866617
spectral_s14,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672744
spectral_s14,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s14,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531861
spectral_s14,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s14,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656684
spectral_s14,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861853
spectral_s14,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s14,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s14,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997364
spectral_s14,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298358
spectral_s14,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699843
spectral_s14,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.5464210020400609
spectral_s14,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s14,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.683721049675973
spectral_s14,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
spectral_s14,gmm_s22,Spectral,GaussianMixture,0.4822508226141104,0.5975202399006629
spectral_s14,kmeans_s23,Spectral,KMeans,0.8271513426661925,0.8342962006987136
spectral_s14,gmm_s23,Spectral,GaussianMixture,0.8087612814594212,0.814083934165544
spectral_s14,kmeans_s24,Spectral,KMeans,0.544781788387716,0.7014930519706463
spectral_s14,gmm_s24,Spectral,GaussianMixture,0.5241205163018039,0.678877180596441
spectral_s14,kmeans_s25,Spectral,KMeans,0.5992576376588205,0.7226408897987694
spectral_s14,gmm_s25,Spectral,GaussianMixture,0.5992576376588205,0.7226408897987694
spectral_s14,kmeans_s26,Spectral,KMeans,0.6847331026720256,0.7518165478748711
spectral_s14,gmm_s26,Spectral,GaussianMixture,0.6847331026720256,0.7518165478748711
spectral_s14,kmeans_s27,Spectral,KMeans,0.7605320950901225,0.7770316597788894
spectral_s14,gmm_s27,Spectral,GaussianMixture,0.7425886035719557,0.7568756696411185
spectral_s14,kmeans_s28,Spectral,KMeans,0.6603125135836954,0.7663286874304298
spectral_s14,gmm_s28,Spectral,GaussianMixture,0.6428351883861894,0.746822848703516
spectral_s14,kmeans_s29,Spectral,KMeans,0.5302080402124605,0.6617092487449022
spectral_s14,gmm_s29,Spectral,GaussianMixture,0.5115349607117204,0.6394504516129581
spectral_s14,agglomerative_average,Spectral,Agglomerative,0.5123858865812013,0.6275170942549996
kmeans_s15,gmm_s15,KMeans,GaussianMixture,0.982841408825567,0.9811819133415436
kmeans_s15,kmeans_s16,KMeans,KMeans,0.7382306970928415,0.8225787164315203
kmeans_s15,gmm_s16,KMeans,GaussianMixture,0.7387637368371269,0.8227273954131417
kmeans_s15,kmeans_s17,KMeans,KMeans,0.9546987123444807,0.9518971150914001
kmeans_s15,gmm_s17,KMeans,GaussianMixture,0.9381760217208435,0.9332780297827409
kmeans_s15,kmeans_s18,KMeans,KMeans,0.7146298046811312,0.7940978116725571
kmeans_s15,gmm_s18,KMeans,GaussianMixture,0.7146298046811312,0.7940978116725571
kmeans_s15,kmeans_s19,KMeans,KMeans,0.8114814389377852,0.8441989420359449
kmeans_s15,gmm_s19,KMeans,GaussianMixture,0.7947333146081402,0.8251190852322141
kmeans_s15,kmeans_s20,KMeans,KMeans,0.6302403492949793,0.746882936492193
kmeans_s15,gmm_s20,KMeans,GaussianMixture,0.6134895965484507,0.7262249896983642
kmeans_s15,kmeans_s21,KMeans,KMeans,0.7895734668105232,0.8376733835432617
kmeans_s15,gmm_s21,KMeans,GaussianMixture,0.7573756193690244,0.8121911200803137
kmeans_s15,kmeans_s22,KMeans,KMeans,0.6810498182147802,0.789559096602179
kmeans_s15,gmm_s22,KMeans,GaussianMixture,0.6658046137468758,0.768099213042462
kmeans_s15,kmeans_s23,KMeans,KMeans,0.7720904464181285,0.8395670803088338
kmeans_s15,gmm_s23,KMeans,GaussianMixture,0.7535897937900877,0.8195577212849716
kmeans_s15,kmeans_s24,KMeans,KMeans,0.6256960353329991,0.7817119719586486
kmeans_s15,gmm_s24,KMeans,GaussianMixture,0.6017128089918754,0.7458687237033553
kmeans_s15,kmeans_s25,KMeans,KMeans,0.6357463697845672,0.7475077688072775
kmeans_s15,gmm_s25,KMeans,GaussianMixture,0.6357463697845672,0.7475077688072775
kmeans_s15,kmeans_s26,KMeans,KMeans,0.5904225448602524,0.6825430065286634
kmeans_s15,gmm_s26,KMeans,GaussianMixture,0.5904225448602524,0.6825430065286634
kmeans_s15,kmeans_s27,KMeans,KMeans,0.7121232460735621,0.7775819919537996
kmeans_s15,gmm_s27,KMeans,GaussianMixture,0.6940451304131636,0.7576229955189333
kmeans_s15,kmeans_s28,KMeans,KMeans,0.6435639268047645,0.778115793259014
kmeans_s15,gmm_s28,KMeans,GaussianMixture,0.6258474513241281,0.758805412738805
kmeans_s15,kmeans_s29,KMeans,KMeans,0.6202386453039557,0.7538382958298837
kmeans_s15,gmm_s29,KMeans,GaussianMixture,0.6010514387562983,0.7319674955439972
kmeans_s15,agglomerative_average,KMeans,Agglomerative,0.7082557070685308,0.8175873903837471
gmm_s15,kmeans_s16,GaussianMixture,KMeans,0.7213914825628465,0.8037208552903461
gmm_s15,gmm_s16,GaussianMixture,GaussianMixture,0.7219280031573796,0.8038662049885622
gmm_s15,kmeans_s17,GaussianMixture,KMeans,0.9375016685849282,0.9331193920458504
gmm_s15,gmm_s17,GaussianMixture,GaussianMixture,0.9541009426946834,0.9517030451294783
gmm_s15,kmeans_s18,GaussianMixture,KMeans,0.6977755940811672,0.7752330297126672
gmm_s15,gmm_s18,GaussianMixture,GaussianMixture,0.6977755940811672,0.7752330297126672
gmm_s15,kmeans_s19,GaussianMixture,KMeans,0.794727611247171,0.8251190852322141
gmm_s15,gmm_s19,GaussianMixture,GaussianMixture,0.8082911017389159,0.8431680685214096
gmm_s15,kmeans_s20,GaussianMixture,KMeans,0.6147487505126806,0.7267018046735467
gmm_s15,gmm_s20,GaussianMixture,GaussianMixture,0.6292610359263248,0.7460149044418045
gmm_s15,kmeans_s21,GaussianMixture,KMeans,0.7724463214694994,0.8189317091186652
gmm_s15,gmm_s21,GaussianMixture,GaussianMixture,0.7661649519436061,0.8283679745453102
gmm_s15,kmeans_s22,GaussianMixture,KMeans,0.6666296102602165,0.7684686727585986
gmm_s15,gmm_s22,GaussianMixture,GaussianMixture,0.6798582031549658,0.7887199520921883
gmm_s15,kmeans_s23,GaussianMixture,KMeans,0.7558659723330318,0.8201717292124704
gmm_s15,gmm_s23,GaussianMixture,GaussianMixture,0.7556442982042559,0.8325071607352188
gmm_s15,kmeans_s24,GaussianMixture,KMeans,0.6102810873516242,0.7620684661613487
gmm_s15,gmm_s24,GaussianMixture,GaussianMixture,0.6038226569288571,0.7588710279337757
gmm_s15,kmeans_s25,GaussianMixture,KMeans,0.6186234190906896,0.7288320127875746
gmm_s15,gmm_s25,GaussianMixture,GaussianMixture,0.6186234190906896,0.7288320127875746
gmm_s15,kmeans_s26,GaussianMixture,KMeans,0.5739510224203525,0.6634058061231566
gmm_s15,gmm_s26,GaussianMixture,GaussianMixture,0.5739510224203525,0.6634058061231566
gmm_s15,kmeans_s27,GaussianMixture,KMeans,0.6958727887148496,0.7581715148936654
gmm_s15,gmm_s27,GaussianMixture,GaussianMixture,0.6966328502182455,0.7709425426803823
gmm_s15,kmeans_s28,GaussianMixture,KMeans,0.626937405850223,0.7591402218350362
gmm_s15,gmm_s28,GaussianMixture,GaussianMixture,0.6392250386901083,0.7765696212762057
gmm_s15,kmeans_s29,GaussianMixture,KMeans,0.6054901764733347,0.7334165062980549
gmm_s15,gmm_s29,GaussianMixture,GaussianMixture,0.6001452779016491,0.7396227276930347
gmm_s15,agglomerative_average,GaussianMixture,Agglomerative,0.6938572102763193,0.7963619240327575
kmeans_s16,gmm_s16,KMeans,GaussianMixture,0.9897602988308097,0.9833396399629099
kmeans_s16,kmeans_s17,KMeans,KMeans,0.6988376823370686,0.7955046922105106
kmeans_s16,gmm_s17,KMeans,GaussianMixture,0.6825284420993303,0.7768799870184788
kmeans_s16,kmeans_s18,KMeans,KMeans,0.8496559753620647,0.8462879151591491
kmeans_s16,gmm_s18,KMeans,GaussianMixture,0.8496559753620647,0.8462879151591491
kmeans_s16,kmeans_s19,KMeans,KMeans,0.724231270245247,0.8119703998766858
kmeans_s16,gmm_s19,KMeans,GaussianMixture,0.7075755353986126,0.7929311049161434
kmeans_s16,kmeans_s20,KMeans,KMeans,0.648768170744597,0.6969069641633935
kmeans_s16,gmm_s20,KMeans,GaussianMixture,0.6319631375739786,0.6762679372150896
kmeans_s16,kmeans_s21,KMeans,KMeans,0.7369027124548945,0.8687178793896865
kmeans_s16,gmm_s21,KMeans,GaussianMixture,0.7047316508812772,0.8183303747446834
kmeans_s16,kmeans_s22,KMeans,KMeans,0.6186195286933466,0.7694123343424406
kmeans_s16,gmm_s22,KMeans,GaussianMixture,0.6034765262032723,0.748006555526025
kmeans_s16,kmeans_s23,KMeans,KMeans,0.6633276804151178,0.7855935382995524
kmeans_s16,gmm_s23,KMeans,GaussianMixture,0.6451074031198137,0.7655881426293977
kmeans_s16,kmeans_s24,KMeans,KMeans,0.41557217556675147,0.6479129474318234
kmeans_s16,gmm_s24,KMeans,GaussianMixture,0.40229962801292546,0.627469599513443
kmeans_s16,kmeans_s25,KMeans,KMeans,0.8221563019165226,0.8698547516344477
kmeans_s16,gmm_s25,KMeans,GaussianMixture,0.8221563019165226,0.8698547516344477
kmeans_s16,kmeans_s26,KMeans,KMeans,0.6791968717523555,0.7581687193106007
kmeans_s16,gmm_s26,KMeans,GaussianMixture,0.6791968717523555,0.7581687193106007
kmeans_s16,kmeans_s27,KMeans,KMeans,0.6421501728732629,0.7611806732207317
kmeans_s16,gmm_s27,KMeans,GaussianMixture,0.624229531555007,0.7412672327593635
kmeans_s16,kmeans_s28,KMeans,KMeans,0.6472720403520218,0.7343007934054516
kmeans_s16,gmm_s28,KMeans,GaussianMixture,0.6322989635217313,0.7267083179062223
kmeans_s16,kmeans_s29,KMeans,KMeans,0.5176923678626064,0.6964756797056411
kmeans_s16,gmm_s29,KMeans,GaussianMixture,0.4989509413858486,0.6745771426056478
kmeans_s16,agglomerative_average,KMeans,Agglomerative,0.6428734163185814,0.779695063706884
gmm_s16,kmeans_s17,GaussianMixture,KMeans,0.6993851122303055,0.7956479706305213
gmm_s16,gmm_s17,GaussianMixture,GaussianMixture,0.6830795274505285,0.7770199662245105
gmm_s16,kmeans_s18,GaussianMixture,KMeans,0.8515628054197887,0.8483931767548442
gmm_s16,gmm_s18,GaussianMixture,GaussianMixture,0.8515628054197887,0.8483931767548442
gmm_s16,kmeans_s19,GaussianMixture,KMeans,0.7243008824744431,0.8119401543377063
gmm_s16,gmm_s19,GaussianMixture,GaussianMixture,0.707649042688099,0.7928973674811106
gmm_s16,kmeans_s20,GaussianMixture,KMeans,0.6492667636488662,0.6978182967811525
gmm_s16,gmm_s20,GaussianMixture,GaussianMixture,0.6324635071955707,0.6771761649299516
gmm_s16,kmeans_s21,GaussianMixture,KMeans,0.7374463195638066,0.8688735306131189
gmm_s16,gmm_s21,GaussianMixture,GaussianMixture,0.704811916339226,0.8183017735207606
gmm_s16,kmeans_s22,GaussianMixture,KMeans,0.6190684848221721,0.7695671893271827
gmm_s16,gmm_s22,GaussianMixture,GaussianMixture,0.6039263764160814,0.7481572387759605
gmm_s16,kmeans_s23,GaussianMixture,KMeans,0.6638507787550624,0.7857391960969403
gmm_s16,gmm_s23,GaussianMixture,GaussianMixture,0.6456326475322954,0.765730244315198
gmm_s16,kmeans_s24,GaussianMixture,KMeans,0.41611236478190766,0.648034406741752
gmm_s16,gmm_s24,GaussianMixture,GaussianMixture,0.4024180519108988,0.6274041080299555
gmm_s16,kmeans_s25,GaussianMixture,KMeans,0.8136038920901767,0.854191503861372
gmm_s16,gmm_s25,GaussianMixture,GaussianMixture,0.8136038920901767,0.854191503861372
gmm_s16,kmeans_s26,GaussianMixture,KMeans,0.6751364641988431,0.756036556001191
gmm_s16,gmm_s26,GaussianMixture,GaussianMixture,0.6751364641988431,0.756036556001191
gmm_s16,kmeans_s27,GaussianMixture,KMeans,0.641335092908452,0.7607528477603561
gmm_s16,gmm_s27,GaussianMixture,GaussianMixture,0.6234201265473563,0.7408352875284149
gmm_s16,kmeans_s28,GaussianMixture,KMeans,0.6413465344929633,0.730744881157291
gmm_s16,gmm_s28,GaussianMixture,GaussianMixture,0.626389163051126,0.7231481293830598
gmm_s16,kmeans_s29,GaussianMixture,KMeans,0.5181759283340801,0.6966112879845116
gmm_s16,gmm_s29,GaussianMixture,GaussianMixture,0.49943404271370323,0.6747087141546142
gmm_s16,agglomerative_average,GaussianMixture,Agglomerative,0.6433170750421735,0.7798531166917932
kmeans_s17,gmm_s17,KMeans,GaussianMixture,0.9833389637259179,0.9814655401211518
kmeans_s17,kmeans_s18,KMeans,KMeans,0.7209374771533229,0.8039762315168467
kmeans_s17,gmm_s18,KMeans,GaussianMixture,0.7209374771533229,0.8039762315168467
kmeans_s17,kmeans_s19,KMeans,KMeans,0.7840748399882798,0.8194205619268242
kmeans_s17,gmm_s19,KMeans,GaussianMixture,0.7672726363716738,0.8003952091716849
kmeans_s17,kmeans_s20,KMeans,KMeans,0.5958870001324953,0.7195036575876844
kmeans_s17,gmm_s20,KMeans,GaussianMixture,0.5791493485675111,0.6988974306080383
kmeans_s17,kmeans_s21,KMeans,KMeans,0.7797694034660649,0.8195362086803011
kmeans_s17,gmm_s21,KMeans,GaussianMixture,0.7459742536714321,0.7993780203103322
kmeans_s17,kmeans_s22,KMeans,KMeans,0.6502884284944551,0.7601403708392479
kmeans_s17,gmm_s22,KMeans,GaussianMixture,0.6350595823817907,0.738738406860321
kmeans_s17,kmeans_s23,KMeans,KMeans,0.7767709505021726,0.840183185531967
kmeans_s17,gmm_s23,KMeans,GaussianMixture,0.7581728955182154,0.820247148788069
kmeans_s17,kmeans_s24,KMeans,KMeans,0.6283836868624482,0.7609087805955419
kmeans_s17,gmm_s24,KMeans,GaussianMixture,0.6042834813695616,0.7252521526372145
kmeans_s17,kmeans_s25,KMeans,KMeans,0.6334597363790306,0.7367358635016409
kmeans_s17,gmm_s25,KMeans,GaussianMixture,0.6334597363790306,0.7367358635016409
kmeans_s17,kmeans_s26,KMeans,KMeans,0.5895262544128299,0.6826921879118756
kmeans_s17,gmm_s26,KMeans,GaussianMixture,0.5895262544128299,0.6826921879118756
kmeans_s17,kmeans_s27,KMeans,KMeans,0.7214688802665955,0.7697308052011065
kmeans_s17,gmm_s27,KMeans,GaussianMixture,0.7032838489395138,0.7498363633137266
kmeans_s17,kmeans_s28,KMeans,KMeans,0.6475841127145964,0.7821322229598489
kmeans_s17,gmm_s28,KMeans,GaussianMixture,0.6297685133047719,0.76289358539768
kmeans_s17,kmeans_s29,KMeans,KMeans,0.6364771461786688,0.7678619800246238
kmeans_s17,gmm_s29,KMeans,GaussianMixture,0.6171723842962482,0.7460988544839577
kmeans_s17,agglomerative_average,KMeans,Agglomerative,0.6753055298103463,0.7871539472383687
gmm_s17,kmeans_s18,GaussianMixture,KMeans,0.7045618493000332,0.7853633356666654
gmm_s17,gmm_s18,GaussianMixture,GaussianMixture,0.7045618493000332,0.7853633356666654
gmm_s17,kmeans_s19,GaussianMixture,KMeans,0.7678668556099792,0.8005752418894267
gmm_s17,gmm_s19,GaussianMixture,GaussianMixture,0.78016534401579,0.8181703066780879
gmm_s17,kmeans_s20,GaussianMixture,KMeans,0.5808832008643829,0.6995884781745629
gmm_s17,gmm_s20,GaussianMixture,GaussianMixture,0.5942589620793837,0.7184751202340979
gmm_s17,kmeans_s21,GaussianMixture,KMeans,0.7631653731296456,0.8010272203818585
gmm_s17,gmm_s21,GaussianMixture,GaussianMixture,0.7540219715396644,0.8151152006405317
gmm_s17,kmeans_s22,GaussianMixture,KMeans,0.6363653027700754,0.7393239410722902
gmm_s17,gmm_s22,GaussianMixture,GaussianMixture,0.648510055326759,0.7591171655366672
gmm_s17,kmeans_s23,GaussianMixture,KMeans,0.7610493137707104,0.8210384236837163
gmm_s17,gmm_s23,GaussianMixture,GaussianMixture,0.7603743656001215,0.8328636327103365
gmm_s17,kmeans_s24,GaussianMixture,KMeans,0.6134302169027935,0.741519704462444
gmm_s17,gmm_s24,GaussianMixture,GaussianMixture,0.606498181319965,0.7379214794121797
gmm_s17,kmeans_s25,GaussianMixture,KMeans,0.6167884820124717,0.718307222392359
gmm_s17,gmm_s25,GaussianMixture,GaussianMixture,0.6167884820124717,0.718307222392359
gmm_s17,kmeans_s26,GaussianMixture,KMeans,0.5734947695484738,0.6638235211919129
gmm_s17,gmm_s26,GaussianMixture,GaussianMixture,0.5734947695484738,0.6638235211919129
gmm_s17,kmeans_s27,GaussianMixture,KMeans,0.7056968490604748,0.7505767290097911
gmm_s17,gmm_s27,GaussianMixture,GaussianMixture,0.7055471673965725,0.7624105210982675
gmm_s17,kmeans_s28,GaussianMixture,KMeans,0.6314121060749815,0.7634103580151016
gmm_s17,gmm_s28,GaussianMixture,GaussianMixture,0.6428475890428343,0.7805280523868926
gmm_s17,kmeans_s29,GaussianMixture,KMeans,0.6221867855038573,0.7477268682779252
gmm_s17,gmm_s29,GaussianMixture,GaussianMixture,0.6159580456599276,0.745562752907273
gmm_s17,agglomerative_average,GaussianMixture,Agglomerative,0.6614105053141398,0.7661998781194483
kmeans_s18,gmm_s18,KMeans,GaussianMixture,1.0,1.0
kmeans_s18,kmeans_s19,KMeans,KMeans,0.6989950122930331,0.7825586887698849
kmeans_s18,gmm_s19,KMeans,GaussianMixture,0.6823282178480032,0.7635119800741368
