document_id,neighbor_document_id,neighbor_rank,cosine_distance,source_case_pack_id,neighbor_case_pack_id,same_case_pack,source_title,neighbor_title
doc_0021,doc_0046,5,0.073832094669342,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-D25, Mission Report, Greece, January 2024","DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0022,doc_0056,1,0.040503978729248,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,False,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023","DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0022,doc_0055,2,0.041271686553955,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,False,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023","DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0022,doc_0047,3,0.0478517413139343,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023","DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024"
doc_0022,doc_0044,4,0.0505661964416503,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0022,doc_0039,5,0.0523260235786438,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023","DOW-UAP-D60, Mission Report, Persian Gulf, August 2020"
doc_0024,doc_0044,1,0.0468807816505432,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0024,doc_0040,2,0.0469375252723693,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020","DOW-UAP-D61, Mission Report, Persian Gulf, August 2020"
doc_0024,doc_0045,3,0.0507776737213134,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020","DOW-UAP-D6, Mission Report, Arabian Gulf, 2020"
doc_0024,doc_0042,4,0.0605769753456115,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020","DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020"
doc_0024,doc_0048,5,0.0612670183181762,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020","DOW-UAP-D7, Mission Report, Arabian Gulf, 2020"
doc_0023,doc_0018,1,0.0422365069389343,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D28, Mission Report, Iraq, September 2024","DOW-UAP-D12, Mission Report, Iraq, May 2022"
doc_0023,doc_0054,2,0.0464438796043396,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D28, Mission Report, Iraq, September 2024","DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022"
doc_0023,doc_0020,3,0.0484436750411987,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D28, Mission Report, Iraq, September 2024","DOW-UAP-D20, Mission Report, Southern United States, 2020"
doc_0023,doc_0052,4,0.0563554167747497,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D28, Mission Report, Iraq, September 2024","DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0023,doc_0058,5,0.0578609108924865,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D28, Mission Report, Iraq, September 2024","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0020,doc_0023,1,0.0484436750411987,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D20, Mission Report, Southern United States, 2020","DOW-UAP-D28, Mission Report, Iraq, September 2024"
doc_0020,doc_0018,2,0.049083411693573,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D20, Mission Report, Southern United States, 2020","DOW-UAP-D12, Mission Report, Iraq, May 2022"
doc_0020,doc_0054,3,0.0498455762863159,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D20, Mission Report, Southern United States, 2020","DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022"
doc_0020,doc_0052,4,0.0635103583335876,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D20, Mission Report, Southern United States, 2020","DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0020,doc_0019,5,0.0658427476882934,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D20, Mission Report, Southern United States, 2020","DOW-UAP-D19, Mission Report, Syria, February 21, 2023"
doc_0026,doc_0036,1,0.03072190284729,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,True,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020","DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020"
doc_0026,doc_0035,2,0.0536319613456726,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020","DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020"
doc_0026,doc_0037,3,0.0693239569664001,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020","DOW-UAP-D58, Range Fouler Debrief, NA, October 2020"
doc_0026,doc_0062,4,0.0718896389007568,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020","DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020"
doc_0026,doc_0025,5,0.0827837586402893,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020","DOW-UAP-D42, Range Fouler Debrief, Japan, 2023"
doc_0025,doc_0035,1,0.0671920776367187,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023","DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020"
doc_0025,doc_0062,2,0.0753637552261352,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023","DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020"
doc_0025,doc_0026,3,0.0827837586402893,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023","DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020"
doc_0025,doc_0037,4,0.0828825235366821,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023","DOW-UAP-D58, Range Fouler Debrief, NA, October 2020"
doc_0025,doc_0036,5,0.0846264362335205,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023","DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020"
doc_0027,doc_0028,1,0.0822662711143493,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,False,"DOW-UAP-D48, Department of the Air Force Report, 1996","DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000"
doc_0027,doc_0016,2,0.1328325271606445,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,case_pack_0011_Department_of_War_PDF_singleton_uncertain_case_candidate_38_,False,"DOW-UAP-D48, Department of the Air Force Report, 1996",38_143685_box_Incident_Summaries_101-172
doc_0027,doc_0014,3,0.1334523558616638,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,case_pack_0006_Department_of_War_Flying_Discs_1949_historical_report,False,"DOW-UAP-D48, Department of the Air Force Report, 1996",342_HS1-416511228_319.1 Flying Discs 1949
doc_0027,doc_0024,4,0.1341009140014648,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D48, Department of the Air Force Report, 1996","DOW-UAP-D3, Mission Report, Arabian Gulf, 2020"
doc_0027,doc_0044,5,0.1341822147369384,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D48, Department of the Air Force Report, 1996","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0028,doc_0027,1,0.0822662711143493,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,case_pack_0004_Department_of_War_Air_Force_1996_technical_report,False,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000","DOW-UAP-D48, Department of the Air Force Report, 1996"
doc_0028,doc_0014,2,0.1414301395416259,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,case_pack_0006_Department_of_War_Flying_Discs_1949_historical_report,False,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000",342_HS1-416511228_319.1 Flying Discs 1949
doc_0028,doc_0024,3,0.1479284763336181,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000","DOW-UAP-D3, Mission Report, Arabian Gulf, 2020"
doc_0028,doc_0043,4,0.1489068865776062,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000","DOW-UAP-D64, Mission Report, Iran, November 2020"
doc_0028,doc_0044,5,0.1489261984825134,case_pack_0037_Vandenberg_launch_summary_technical_event_packet,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0029,doc_0048,1,0.0150801539421081,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020","DOW-UAP-D7, Mission Report, Arabian Gulf, 2020"
doc_0029,doc_0038,2,0.0192259550094604,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020","DOW-UAP-D5, Mission Report, Arabian Gulf, 2020"
doc_0029,doc_0045,3,0.0351994037628173,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020","DOW-UAP-D6, Mission Report, Arabian Gulf, 2020"
doc_0029,doc_0024,4,0.063983142375946,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020","DOW-UAP-D3, Mission Report, Arabian Gulf, 2020"
doc_0029,doc_0049,5,0.0705527663230896,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020","DOW-UAP-D8, Mission Report, Djibouti, 2025"
doc_0030,doc_0032,1,0.0786910057067871,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025","DOW-UAP-D52, Email Correspondance, NA, August 2024"
doc_0030,doc_0031,2,0.0917717814445495,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,True,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025","DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023"
doc_0030,doc_0024,3,0.0944727659225463,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025","DOW-UAP-D3, Mission Report, Arabian Gulf, 2020"
doc_0030,doc_0045,4,0.1061148047447204,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025","DOW-UAP-D6, Mission Report, Arabian Gulf, 2020"
doc_0030,doc_0044,5,0.107938528060913,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0032,doc_0030,1,0.0786910057067871,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,False,"DOW-UAP-D52, Email Correspondance, NA, August 2024","DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025"
doc_0032,doc_0031,2,0.1102017760276794,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,False,"DOW-UAP-D52, Email Correspondance, NA, August 2024","DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023"
doc_0032,doc_0024,3,0.1127059459686279,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D52, Email Correspondance, NA, August 2024","DOW-UAP-D3, Mission Report, Arabian Gulf, 2020"
doc_0032,doc_0022,4,0.1146720051765441,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,"DOW-UAP-D52, Email Correspondance, NA, August 2024","DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023"
doc_0032,doc_0043,5,0.1184272170066833,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-D52, Email Correspondance, NA, August 2024","DOW-UAP-D64, Mission Report, Iran, November 2020"
doc_0031,doc_0030,1,0.0917717814445495,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,True,"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023","DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025"
doc_0031,doc_0029,2,0.1024665236473083,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023","DOW-UAP-D4, Mission Report, Arabian Gulf, 2020"
doc_0031,doc_0048,3,0.105129599571228,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023","DOW-UAP-D7, Mission Report, Arabian Gulf, 2020"
