embedding_id,document_id,chunk_id,title,agency,file_group,output_path,source_filename,mime_type,metadata_text,chunk_kind,page_start,page_end,video_duration_sec,source_part_count,skip_reason
doc_0032__pdf_pages_0001_0002,doc_0032,pdf_pages_0001_0002,"DOW-UAP-D52, Email Correspondance, NA, August 2024",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf,DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf,application/pdf,"Title: DOW-UAP-D52, Email Correspondance, NA, August 2024
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 10/31/24
Incident location: missing
Filename: DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf",pdf_chunk,1.0,2.0,,1,
doc_0033__pdf_pages_0001_0006,doc_0033,pdf_pages_0001_0006,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,image/jpeg,"Title: DOW-UAP-D54, Mission Report, Mediterranean Sea, NA
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Mediterranean Sea
Filename: DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf",pdf_page_images,1.0,6.0,,6,
doc_0033__pdf_pages_0007_0007,doc_0033,pdf_pages_0007_0007,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,image/jpeg,"Title: DOW-UAP-D54, Mission Report, Mediterranean Sea, NA
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Mediterranean Sea
Filename: DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf",pdf_page_images,7.0,7.0,,1,
doc_0034__pdf_pages_0001_0001,doc_0034,pdf_pages_0001_0001,"DOW-UAP-D55, Mission Report, Syria, November 2016",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf,DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf,application/pdf,"Title: DOW-UAP-D55, Mission Report, Syria, November 2016
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 11/18/16
Incident location: Syria
Filename: DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf",pdf_chunk,1.0,1.0,,1,
doc_0035__pdf_pages_0001_0001,doc_0035,pdf_pages_0001_0001,"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf,DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf,application/pdf,"Title: DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 8/24/20
Incident location: Arabian Sea
Filename: DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf",pdf_chunk,1.0,1.0,,1,
doc_0036__pdf_pages_0001_0001,doc_0036,pdf_pages_0001_0001,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf,DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf,application/pdf,"Title: DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 9/4/20
Incident location: Gulf of Aden
Filename: DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf",pdf_chunk,1.0,1.0,,1,
doc_0037__pdf_pages_0001_0001,doc_0037,pdf_pages_0001_0001,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf,DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf,application/pdf,"Title: DOW-UAP-D58, Range Fouler Debrief, NA, October 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 10/27/20
Incident location: missing
Filename: DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf",pdf_chunk,1.0,1.0,,1,
doc_0038__pdf_pages_0001_0006,doc_0038,pdf_pages_0001_0006,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf,application/pdf,"Title: DOW-UAP-D5, Mission Report, Arabian Gulf, 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Mediterranean Sea
Filename: DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf",pdf_chunk,1.0,6.0,,1,
doc_0039__pdf_pages_0001_0006,doc_0039,pdf_pages_0001_0006,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf,DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf,application/pdf,"Title: DOW-UAP-D60, Mission Report, Persian Gulf, August 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 8/8/20
Incident location: Persian Gulf
Filename: DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf",pdf_chunk,1.0,6.0,,1,
doc_0040__pdf_pages_0001_0006,doc_0040,pdf_pages_0001_0006,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,image/jpeg,"Title: DOW-UAP-D61, Mission Report, Persian Gulf, August 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 8/27/20
Incident location: Persian Gulf
Filename: DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0040__pdf_pages_0007_0007,doc_0040,pdf_pages_0007_0007,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,image/jpeg,"Title: DOW-UAP-D61, Mission Report, Persian Gulf, August 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 8/27/20
Incident location: Persian Gulf
Filename: DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf",pdf_page_images,7.0,7.0,,1,
doc_0041__pdf_pages_0001_0006,doc_0041,pdf_pages_0001_0006,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,image/jpeg,"Title: DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 9/16/20
Incident location: Strait of Hormuz
Filename: DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0041__pdf_pages_0007_0009,doc_0041,pdf_pages_0007_0009,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,image/jpeg,"Title: DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 9/16/20
Incident location: Strait of Hormuz
Filename: DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf",pdf_page_images,7.0,9.0,,3,
doc_0042__pdf_pages_0001_0006,doc_0042,pdf_pages_0001_0006,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,image/jpeg,"Title: DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 10/1/20
Incident location: Strait of Hormuz
Filename: DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0042__pdf_pages_0007_0008,doc_0042,pdf_pages_0007_0008,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,image/jpeg,"Title: DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 10/1/20
Incident location: Strait of Hormuz
Filename: DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf",pdf_page_images,7.0,8.0,,2,
doc_0043__pdf_pages_0001_0006,doc_0043,pdf_pages_0001_0006,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,image/jpeg,"Title: DOW-UAP-D64, Mission Report, Iran, November 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 11/2/20
Incident location: Iran
Filename: DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0043__pdf_pages_0007_0007,doc_0043,pdf_pages_0007_0007,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,image/jpeg,"Title: DOW-UAP-D64, Mission Report, Iran, November 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 11/2/20
Incident location: Iran
Filename: DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf",pdf_page_images,7.0,7.0,,1,
doc_0044__pdf_pages_0001_0006,doc_0044,pdf_pages_0001_0006,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,image/jpeg,"Title: DOW-UAP-D65, Mission Report, Persian Gulf, July 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 7/16/20
Incident location: Persian Gulf
Filename: DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0044__pdf_pages_0007_0008,doc_0044,pdf_pages_0007_0008,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,image/jpeg,"Title: DOW-UAP-D65, Mission Report, Persian Gulf, July 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 7/16/20
Incident location: Persian Gulf
Filename: DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf",pdf_page_images,7.0,8.0,,2,
doc_0045__pdf_pages_0001_0006,doc_0045,pdf_pages_0001_0006,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,image/jpeg,"Title: DOW-UAP-D6, Mission Report, Arabian Gulf, 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Pacific Ocean
Filename: DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf",pdf_page_images,1.0,6.0,,6,
doc_0045__pdf_pages_0007_0007,doc_0045,pdf_pages_0007_0007,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,image/jpeg,"Title: DOW-UAP-D6, Mission Report, Arabian Gulf, 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Pacific Ocean
Filename: DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf",pdf_page_images,7.0,7.0,,1,
doc_0046__pdf_pages_0001_0006,doc_0046,pdf_pages_0001_0006,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf,DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf,image/jpeg,"Title: DOW-UAP-D74, Mission Report, Syria, November 2023
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 11/9/23
Incident location: Syria
Filename: DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf",pdf_page_images,1.0,6.0,,6,
doc_0046__pdf_pages_0007_0010,doc_0046,pdf_pages_0007_0010,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf,DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf,image/jpeg,"Title: DOW-UAP-D74, Mission Report, Syria, November 2023
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 11/9/23
Incident location: Syria
Filename: DOW-UAP-D74__Mission_Report__Syria__November_2023.pdf",pdf_page_images,7.0,10.0,,4,
doc_0047__pdf_pages_0001_0006,doc_0047,pdf_pages_0001_0006,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf,DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf,image/jpeg,"Title: DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 7/14/24
Incident location: Gulf of Aden
Filename: DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf",pdf_page_images,1.0,6.0,,6,
doc_0047__pdf_pages_0007_0008,doc_0047,pdf_pages_0007_0008,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf,DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf,image/jpeg,"Title: DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 7/14/24
Incident location: Gulf of Aden
Filename: DOW-UAP-D75__Mission_Report__Gulf_of_Aden__July_2024.pdf",pdf_page_images,7.0,8.0,,2,
doc_0048__pdf_pages_0001_0006,doc_0048,pdf_pages_0001_0006,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf,application/pdf,"Title: DOW-UAP-D7, Mission Report, Arabian Gulf, 2020
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf",pdf_chunk,1.0,6.0,,1,
doc_0049__pdf_pages_0001_0006,doc_0049,pdf_pages_0001_0006,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf,DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf,image/jpeg,"Title: DOW-UAP-D8, Mission Report, Djibouti, 2025
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Mediterranean Sea
Filename: DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf",pdf_page_images,1.0,6.0,,6,
doc_0049__pdf_pages_0007_0007,doc_0049,pdf_pages_0007_0007,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf,DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf,image/jpeg,"Title: DOW-UAP-D8, Mission Report, Djibouti, 2025
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Mediterranean Sea
Filename: DOW-UAP-D8__Mission_Report__Djibouti__2025.pdf",pdf_page_images,7.0,7.0,,1,
doc_0050__pdf_pages_0001_0006,doc_0050,pdf_pages_0001_0006,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR19__Unresolved_UAP_Report__Middle_East__May_2022.pdf,DOW-UAP-PR19__Unresolved_UAP_Report__Middle_East__May_2022.pdf,application/pdf,"Title: DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Middle East
Filename: DOW-UAP-PR19__Unresolved_UAP_Report__Middle_East__May_2022.pdf",pdf_chunk,1.0,6.0,,1,
doc_0051__pdf_pages_0001_0001,doc_0051,pdf_pages_0001_0001,"DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR20__Unresolved_UAP_Report__Kuwait__May_2022.pdf,DOW-UAP-PR20__Unresolved_UAP_Report__Kuwait__May_2022.pdf,application/pdf,"Title: DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Iraq
Filename: DOW-UAP-PR20__Unresolved_UAP_Report__Kuwait__May_2022.pdf",pdf_chunk,1.0,1.0,,1,
doc_0052__pdf_pages_0001_0006,doc_0052,pdf_pages_0001_0006,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf,DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf,image/jpeg,"Title: DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Iraq
Filename: DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf",pdf_page_images,1.0,6.0,,6,
doc_0052__pdf_pages_0007_0009,doc_0052,pdf_pages_0007_0009,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf,DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf,image/jpeg,"Title: DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Iraq
Filename: DOW-UAP-PR21__Unresolved_UAP_Report__Iraq__May_2022.pdf",pdf_page_images,7.0,9.0,,3,
doc_0053__pdf_pages_0001_0006,doc_0053,pdf_pages_0001_0006,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf,DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf,image/jpeg,"Title: DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Syria
Filename: DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf",pdf_page_images,1.0,6.0,,6,
doc_0053__pdf_pages_0007_0007,doc_0053,pdf_pages_0007_0007,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf,DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf,image/jpeg,"Title: DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Syria
Filename: DOW-UAP-PR22__Unresolved_UAP_Report__Syria__July_2022.pdf",pdf_page_images,7.0,7.0,,1,
doc_0054__pdf_pages_0001_0006,doc_0054,pdf_pages_0001_0006,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR23__Unresolved_UAP_Report__Iraq__December_2022.pdf,DOW-UAP-PR23__Unresolved_UAP_Report__Iraq__December_2022.pdf,application/pdf,"Title: DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: Iraq
Filename: DOW-UAP-PR23__Unresolved_UAP_Report__Iraq__December_2022.pdf",pdf_chunk,1.0,6.0,,1,
doc_0055__pdf_pages_0001_0006,doc_0055,pdf_pages_0001_0006,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,ufo_release/Department of War/PDF/DOW-UAP-PR26__Unresolved_UAP_Report__United_Arab_Emirates__October_2023.pdf,DOW-UAP-PR26__Unresolved_UAP_Report__United_Arab_Emirates__October_2023.pdf,image/jpeg,"Title: DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: United Arab Emirates
Filename: DOW-UAP-PR26__Unresolved_UAP_Report__United_Arab_Emirates__October_2023.pdf",pdf_page_images,1.0,6.0,,6,
